osmid,y,x,street_count,highway,geometry
1317459618,23.1023394,-82.3513247,4,,POINT (-82.35132470000001 23.1023394)
1317459620,23.1002311,-82.3604094,4,,POINT (-82.36040939999999 23.1002311)
1317459622,23.0990445,-82.3545745,3,,POINT (-82.3545745 23.0990445)
1317459624,23.10208,-82.3531275,4,,POINT (-82.3531275 23.10208)
1317459628,23.1001555,-82.3564562,4,,POINT (-82.3564562 23.1001555)
1317459633,23.100014,-82.3541403,3,,POINT (-82.3541403 23.100014)
1317459634,23.0999998,-82.3611696,4,,POINT (-82.3611696 23.0999998)
1317459635,23.0998807,-82.352878,3,,POINT (-82.352878 23.0998807)
1317459636,23.1121695,-82.3680735,4,,POINT (-82.36807349999999 23.1121695)
1317459639,23.0970399,-82.3570886,3,,POINT (-82.3570886 23.0970399)
1317459641,23.1012922,-82.3521978,3,,POINT (-82.3521978 23.1012922)
1317459656,23.1010015,-82.3583709,3,,POINT (-82.3583709 23.1010015)
1317459658,23.099538,-82.3641689,3,,POINT (-82.3641689 23.099538)
1317459660,23.0971571,-82.3564245,3,,POINT (-82.3564245 23.0971571)
1317459663,23.1012738,-82.3531781,3,,POINT (-82.35317809999999 23.1012738)
1317459666,23.1006655,-82.3635105,2,,POINT (-82.3635105 23.1006655)
1317459672,23.1004535,-82.3597243,4,,POINT (-82.3597243 23.1004535)
1317459675,23.0994081,-82.3571834,4,,POINT (-82.3571834 23.0994081)
1317459683,23.1003191,-82.3547245,3,,POINT (-82.3547245 23.1003191)
1317459685,23.0999208,-82.3553856,3,,POINT (-82.35538560000001 23.0999208)
1317459689,23.0997678,-82.353728,4,,POINT (-82.353728 23.0997678)
1317459691,23.1007405,-82.3545853,1,,POINT (-82.3545853 23.1007405)
1317459693,23.0997243,-82.3572822,3,,POINT (-82.3572822 23.0997243)
1317459695,23.1005576,-82.3582319,3,,POINT (-82.35823190000001 23.1005576)
1317459697,23.1000898,-82.3547993,4,,POINT (-82.3547993 23.1000898)
1317459698,23.1006947,-82.3589215,3,,POINT (-82.35892149999999 23.1006947)
1317459703,23.1011372,-82.3562039,1,,POINT (-82.3562039 23.1011372)
1317459705,23.102148,-82.3524297,4,,POINT (-82.3524297 23.102148)
1317460066,23.055742,-82.3792734,4,,POINT (-82.3792734 23.055742)
1317463396,23.0374864,-82.3683438,3,,POINT (-82.36834380000001 23.0374864)
1317463397,23.0320905,-82.3703325,3,,POINT (-82.3703325 23.0320905)
1317463398,23.0403133,-82.3673156,3,,POINT (-82.3673156 23.0403133)
1317463402,23.0457634,-82.3749352,1,,POINT (-82.3749352 23.0457634)
1317463406,23.0457806,-82.3742105,1,,POINT (-82.3742105 23.0457806)
1317463408,23.0405914,-82.3731532,3,,POINT (-82.3731532 23.0405914)
1317463412,23.0371188,-82.3732326,3,,POINT (-82.37323259999999 23.0371188)
1317463424,23.0374749,-82.3699214,3,,POINT (-82.3699214 23.0374749)
1317463426,23.0401589,-82.3721288,3,,POINT (-82.3721288 23.0401589)
1321357592,23.0993024,-82.3369738,3,,POINT (-82.3369738 23.0993024)
1321357593,23.0935584,-82.3315692,3,,POINT (-82.3315692 23.0935584)
1321357594,23.0974904,-82.3387353,4,,POINT (-82.3387353 23.0974904)
1321357596,23.0988951,-82.3378121,3,,POINT (-82.33781209999999 23.0988951)
1321357597,23.0981802,-82.3375814,3,,POINT (-82.3375814 23.0981802)
1321357602,23.0996617,-82.3309143,3,,POINT (-82.3309143 23.0996617)
1321357604,23.0980772,-82.3366806,4,,POINT (-82.33668059999999 23.0980772)
1321357605,23.0947085,-82.3299313,3,,POINT (-82.3299313 23.0947085)
1321357606,23.0960094,-82.3311488,3,,POINT (-82.33114879999999 23.0960094)
1321357610,23.0995594,-82.333607,3,,POINT (-82.333607 23.0995594)
1321357612,23.0965185,-82.3311839,3,,POINT (-82.3311839 23.0965185)
1321357613,23.0960743,-82.3285178,3,,POINT (-82.3285178 23.0960743)
1321357614,23.0981588,-82.3373559,3,,POINT (-82.33735590000001 23.0981588)
1321357615,23.0359994,-82.2545988,4,,POINT (-82.2545988 23.0359994)
1321357616,23.0964648,-82.3387978,4,,POINT (-82.33879779999999 23.0964648)
1321357617,23.0964475,-82.3299452,4,,POINT (-82.3299452 23.0964475)
1321357618,23.0967715,-82.3295692,4,,POINT (-82.32956919999999 23.0967715)
1321357621,23.1004495,-82.3380002,4,,POINT (-82.3380002 23.1004495)
1321357622,23.0967908,-82.3278118,4,,POINT (-82.32781180000001 23.0967908)
1321357626,23.0961485,-82.3410729,3,,POINT (-82.3410729 23.0961485)
1321357627,23.0963782,-82.336764,3,,POINT (-82.336764 23.0963782)
1321357628,23.0986177,-82.3352368,4,,POINT (-82.3352368 23.0986177)
1321357629,23.0942639,-82.3309172,4,,POINT (-82.3309172 23.0942639)
1321357631,23.0330413,-82.249602,3,,POINT (-82.249602 23.0330413)
1321357632,23.0974228,-82.3376201,4,,POINT (-82.3376201 23.0974228)
1321357633,23.0950441,-82.3400036,3,,POINT (-82.3400036 23.0950441)
1321357634,23.0343441,-82.2546777,3,,POINT (-82.2546777 23.0343441)
1321357635,23.0934101,-82.3317026,3,,POINT (-82.3317026 23.0934101)
1321357637,23.0984651,-82.3303607,4,,POINT (-82.3303607 23.0984651)
1321357638,23.0997611,-82.3397007,3,,POINT (-82.33970069999999 23.0997611)
1321357640,23.0982416,-82.3380366,3,,POINT (-82.3380366 23.0982416)
1321357641,23.0961392,-82.330424,4,,POINT (-82.33042399999999 23.0961392)
1321357644,23.0995199,-82.3346961,4,,POINT (-82.3346961 23.0995199)
1321357645,23.0945188,-82.3318912,3,,POINT (-82.3318912 23.0945188)
1321357646,23.0970899,-82.3311585,4,,POINT (-82.3311585 23.0970899)
1321357648,23.1001953,-82.3390052,4,,POINT (-82.3390052 23.1001953)
1321357649,23.0979546,-82.3294166,3,,POINT (-82.3294166 23.0979546)
1321357650,23.0316035,-82.25078,3,,POINT (-82.25078000000001 23.0316035)
1321357651,23.0990855,-82.3349565,3,,POINT (-82.3349565 23.0990855)
1321357652,23.0951227,-82.3417619,4,,POINT (-82.34176189999999 23.0951227)
1321357653,23.0975458,-82.3308852,4,,POINT (-82.3308852 23.0975458)
1321357657,23.0364428,-82.2492995,3,,POINT (-82.24929950000001 23.0364428)
1321357659,23.0950811,-82.3408252,4,,POINT (-82.3408252 23.0950811)
1321357661,23.0993785,-82.3376711,4,,POINT (-82.33767109999999 23.0993785)
1321357662,23.1132344,-82.3563487,3,,POINT (-82.3563487 23.1132344)
1321357671,23.0997478,-82.3351288,3,,POINT (-82.33512880000001 23.0997478)
1321357672,23.0973879,-82.3367117,4,,POINT (-82.3367117 23.0973879)
1321357675,23.1000429,-82.3367349,3,,POINT (-82.3367349 23.1000429)
1321357676,23.0994406,-82.3322988,3,,POINT (-82.3322988 23.0994406)
1321357678,23.0949817,-82.3323124,3,,POINT (-82.33231240000001 23.0949817)
1321357679,23.0952299,-82.3320299,3,,POINT (-82.33202989999999 23.0952299)
1321357684,23.0957975,-82.3307181,4,,POINT (-82.3307181 23.0957975)
1321357686,23.1003201,-82.3385104,4,,POINT (-82.3385104 23.1003201)
1321357687,23.0975329,-82.3288573,4,,POINT (-82.3288573 23.0975329)
1321357689,23.0975523,-82.3398456,4,,POINT (-82.3398456 23.0975523)
1321357692,23.0964069,-82.3376886,4,,POINT (-82.33768860000001 23.0964069)
1321357694,23.1133914,-82.3568995,3,,POINT (-82.3568995 23.1133914)
1321357695,23.094267,-82.3321245,4,,POINT (-82.33212450000001 23.094267)
1321357698,23.0939107,-82.3312488,4,,POINT (-82.3312488 23.0939107)
1321357699,23.0927965,-82.3322765,3,,POINT (-82.33227650000001 23.0927965)
1321357700,23.0985888,-82.339792,4,,POINT (-82.339792 23.0985888)
1321357706,23.0948713,-82.3315666,4,,POINT (-82.3315666 23.0948713)
1321357707,23.0999711,-82.3344131,4,,POINT (-82.33441310000001 23.0999711)
1321357708,23.1002358,-82.3373858,3,,POINT (-82.33738580000001 23.1002358)
1321357710,23.0966524,-82.3314352,3,,POINT (-82.3314352 23.0966524)
1321357711,23.0397492,-82.2536628,3,,POINT (-82.2536628 23.0397492)
1321357714,23.0965109,-82.339901,4,,POINT (-82.339901 23.0965109)
1321357717,23.0977524,-82.3357773,3,,POINT (-82.3357773 23.0977524)
1321357718,23.0939757,-82.3328192,3,,POINT (-82.3328192 23.0939757)
1321357720,23.0949875,-82.3302422,3,,POINT (-82.3302422 23.0949875)
1321357722,23.100646,-82.335133,3,,POINT (-82.335133 23.100646)
1321357725,23.0953984,-82.3298721,3,,POINT (-82.3298721 23.0953984)
1321357726,23.1000554,-82.3357239,3,,POINT (-82.3357239 23.1000554)
1321390137,23.0331619,-82.2534888,3,,POINT (-82.2534888 23.0331619)
1321390146,23.0333949,-82.2533433,3,,POINT (-82.2533433 23.0333949)
1321390170,23.0196261,-82.2538753,3,,POINT (-82.2538753 23.0196261)
1336011320,23.1188172,-82.390221,3,,POINT (-82.390221 23.1188172)
1336011339,23.1168605,-82.3899753,4,,POINT (-82.3899753 23.1168605)
1336017064,23.1157075,-82.3920476,4,,POINT (-82.3920476 23.1157075)
1336017067,23.1173092,-82.3915253,3,,POINT (-82.3915253 23.1173092)
1338474942,23.1337078,-82.3529444,3,,POINT (-82.3529444 23.1337078)
1338474946,23.1309811,-82.354442,3,,POINT (-82.35444200000001 23.1309811)
